1,1,1,3.0,0,6.0,37,74,74,46,8,1,14,43,773,3.02,1,0,1,2.98,287,164,186
1,1,1,4.5,0,9.0,7,14,14,5,0,0,1,4,174,4.5,1,0,0,3,45,11,8
1,1,1,4.5,0,8.0,51,102,102,6,5,0,0,7,1508,4.71,1,1,0,3.14,168,79,79
1,1,1,3.5,0,9.0,15,30,30,3,0,0,1,3,633,3.67,0,0,0,3,132,32,27
1,1,1,5.0,0,6.0,23,46,46,5,1,0,0,5,586,4.8,1,0,0,3.2,90,28,34
1,1,1,3.0,0,6.0,5,10,10,5,0,0,2,3,624,3,0,0,0,4,1021,381,264
0,1,1,3.5,0,9.0,6,12,12,3,2,0,0,3,683,3.33,1,0,0,3.33,441,241,127
1,1,1,3.5,0,9.0,17,34,34,4,3,0,1,4,590,3.5,2,1,1,3.25,1674,1073,883
1,1,1,3.5,0,9.0,17,34,34,7,5,0,3,7,484,3.29,0,0,0,3,359,120,112
1,1,1,3.5,0,8.0,77,154,154,28,8,1,9,24,444,3.5,1,0,0,3.29,316,192,168
1,1,1,2.5,0,7.0,10,20,20,12,1,0,2,10,372,2.6,0,0,0,3,36,13,8
1,1,1,5.0,0,9.0,0,0,0,7,2,2,6,7,1097,4.86,2,1,0,4,896,331,231
1,1,1,3.5,0,7.0,30,60,60,40,8,0,5,40,583,3.6,1,0,0,3.35,264,110,87
1,1,1,2.5,0,9.0,36,72,72,30,5,0,6,26,673,2.85,1,0,0,3,131,46,40
1,1,1,3.5,0,8.0,15,30,30,14,2,1,8,13,424,3.54,1,1,0,3.15,275,100,74
1,1,1,5.0,0,8.0,0,0,0,4,1,0,2,4,610,5,0,0,0,4.5,49,19,8
1,1,1,3.0,0,6.0,6,12,12,7,0,1,3,6,426,3.17,0,0,0,3.5,11,3,2
0,1,1,3.0,0,9.0,18,36,36,5,0,0,0,2,241,2.5,0,0,1,3.5,8,1,3
1,1,1,3.0,0,9.0,36,72,72,6,4,0,4,6,596,3.17,1,0,0,3.17,841,313,259
1,1,1,3.5,0,7.0,17,34,34,17,4,1,3,15,552,3.53,1,0,0,3,161,63,63
1,1,1,2.0,0,9.0,12,24,24,5,1,0,3,5,943,2.2,1,0,0,2.6,256,98,72
1,1,0,5.0,0,6.0,0,0,0,3,1,0,1,3,537,5,1,0,0,4,113,44,40
1,1,1,5.0,0,7.0,0,0,0,3,0,0,1,3,1256,5,0,0,0,3.33,36,13,15
1,1,1,4.0,0,9.0,17,34,34,6,0,0,0,3,313,3.33,1,0,1,3,138,25,46
1,1,1,3.5,0,9.0,24,48,48,9,5,0,2,8,532,3.75,1,1,0,3,1003,657,508
1,1,1,2.5,0,8.0,26,52,52,10,0,0,0,8,747,2.88,1,0,1,3,76,25,24
1,1,1,3.5,0,8.0,6,12,12,3,2,0,1,3,606,3.67,1,0,0,3,1089,407,289
1,1,0,2.5,0,9.0,66,132,132,40,12,0,9,37,1103,2.59,1,0,1,2.89,1315,1036,874
1,1,1,4.0,0,8.0,27,54,54,58,10,0,11,53,808,4,1,1,0,3.23,99,43,45
1,1,1,3.5,0,8.0,19,38,38,15,4,0,3,12,521,3.42,1,1,0,2.83,108,41,44
1,1,1,3.5,0,9.0,41,82,82,13,6,0,2,11,570,3.64,0,0,0,3.45,649,391,286
1,1,1,4.0,0,6.0,22,44,44,5,3,0,2,6,532,4.17,2,1,0,3.67,1129,709,598
1,1,1,2.0,0,6.0,0,0,0,4,0,0,0,2,307,1,1,0,0,3,197,28,63
1,1,1,5.0,0,7.0,0,0,0,3,0,0,0,3,217,5,0,0,0,3.33,40,8,21
1,1,1,4.5,0,6.0,0,0,0,14,4,0,3,16,687,4.44,1,0,0,3.38,1003,373,268
1,1,1,4.0,0,8.0,14,28,28,26,2,0,11,25,493,3.76,0,0,0,3.32,76,26,16
1,1,1,1.0,0,7.0,6,12,12,3,0,0,2,2,317,1,0,0,1,2,6,1,2
1,1,1,3.5,0,8.0,21,42,42,3,0,0,0,1,225,4,0,1,0,3,322,95,104
0,1,1,2.0,0,7.0,0,0,0,7,1,0,0,7,1290,2.14,1,0,0,3,577,200,179
1,1,1,3.5,0,7.0,11,22,22,10,4,0,2,11,1117,3.64,1,0,0,3,905,333,233
1,1,0,5.0,0,9.0,0,0,0,3,0,0,0,3,277,5,0,0,0,2.67,24,3,10
1,1,0,5.0,0,6.0,0,0,0,5,1,0,4,5,456,5,2,1,0,3.6,48,19,12
1,1,1,4.0,0,7.0,28,56,56,4,3,0,1,4,929,3.75,3,4,5,3,1116,529,526
1,1,1,4.0,0,8.0,10,20,20,6,0,0,2,6,530,3.83,0,0,0,2.67,67,11,22
1,1,1,3.5,0,10.0,11,22,22,3,1,0,2,3,704,3.33,1,0,0,3,52,18,10
1,1,0,3.5,0,12.0,4,8,8,6,1,0,3,6,509,3.67,1,0,0,2.83,130,67,29
1,1,1,4.5,0,6.0,12,24,24,3,1,1,2,2,720,5,0,0,0,4,134,54,33
1,1,1,3.0,0,8.0,9,18,18,13,2,0,4,11,854,2.91,1,0,0,3.18,382,133,107
1,1,1,3.5,0,9.0,20,40,40,3,2,0,1,3,631,3.67,0,0,0,3,1179,424,315
1,1,0,5.0,0,9.0,0,0,0,3,0,1,1,3,357,5,0,0,0,4,115,44,19
1,1,1,4.0,0,8.0,31,62,62,38,5,1,11,34,448,4.09,1,0,0,3.32,161,61,47
1,1,1,3.0,0,8.0,9,18,18,6,4,0,0,7,877,2.71,3,1,1,3.57,1942,1168,998
1,1,1,3.0,0,9.0,28,56,56,5,2,1,2,5,580,2.6,1,0,0,3,1248,461,322
1,1,1,4.0,0,8.0,0,0,0,3,0,0,1,2,731,4,0,0,0,4,10,2,2
1,1,0,4.5,1,9.0,0,0,0,7,0,0,2,4,502,5,0,0,0,5,0,0,0
1,1,1,3.0,0,7.0,51,102,102,19,4,0,6,17,586,2.82,1,0,0,3.12,108,38,33
1,1,0,2.0,0,8.0,0,0,0,3,0,1,3,3,662,2,0,0,0,2.33,4,1,1
1,1,1,4.0,0,8.0,15,30,30,7,1,0,5,6,1113,4,0,0,0,3.5,40,18,20
1,1,1,4.5,0,8.0,44,88,88,15,2,1,2,10,483,4.1,1,0,0,3.2,218,127,69
0,1,1,2.0,0,7.0,0,0,0,7,0,0,0,7,1094,2.14,1,0,0,2.57,479,174,125
0,1,1,3.0,0,8.0,0,0,0,3,0,0,0,3,498,3,1,0,0,3,138,42,37
1,1,1,4.0,0,8.0,15,30,30,62,6,2,12,56,573,3.95,1,0,0,3.41,71,27,19
1,1,1,3.5,0,6.0,3,6,6,5,1,1,2,4,764,3.25,0,0,0,2.5,82,31,35
1,1,1,3.0,0,7.0,28,56,56,21,1,1,4,21,690,2.76,1,0,0,3.19,344,127,92
1,1,1,1.5,0,6.0,6,12,12,3,0,0,0,3,1016,1.33,1,0,0,3,149,61,61
1,1,1,4.0,0,6.0,12,24,24,21,5,0,7,17,873,3.94,0,0,0,3.35,486,187,124
1,1,1,2.0,0,9.0,4,8,8,4,1,0,0,4,196,1.75,1,0,1,2.75,234,96,88
1,1,1,2.5,0,8.0,6,12,12,9,1,0,3,9,877,2.67,1,0,1,2.78,102,54,55
1,1,0,4.0,0,8.0,0,0,0,3,1,0,0,3,635,4,2,0,0,3.67,256,129,104
1,1,1,4.0,0,8.0,49,98,98,39,13,1,9,36,544,4.17,1,1,0,3.36,424,223,194
1,1,1,4.0,0,7.0,5,10,10,13,1,1,3,11,305,3.73,1,0,1,3.27,410,151,138
1,1,1,3.5,0,8.0,14,28,28,10,1,0,1,10,724,4,1,0,0,3.1,360,127,87
1,1,1,1.5,0,19.0,6,12,12,15,0,0,6,15,531,1.27,2,0,0,2.6,49,16,58
1,1,1,2.5,0,20.0,5,10,10,5,2,0,1,7,515,2.71,1,0,1,2.86,160,58,219
1,1,1,4.0,0,18.0,0,0,0,4,1,0,1,4,369,4,0,0,0,3.5,61,21,20
1,1,1,2.0,0,17.0,4,8,8,5,1,0,2,5,269,1.8,0,0,0,2.8,154,95,80
1,1,1,5.0,0,18.0,6,12,12,5,2,0,1,3,758,5,3,2,1,3.33,152,63,36
1,1,1,2.5,0,17.0,0,0,0,3,1,0,1,3,752,2.67,0,0,0,2.67,290,127,67
1,1,1,4.0,0,19.0,9,18,18,8,0,1,3,7,454,3.57,0,0,0,2.86,17,3,5
1,1,1,4.5,0,21.0,6,12,12,3,1,0,2,3,228,4.67,0,0,0,3.33,88,23,38
1,1,1,3.0,0,19.0,4,8,8,12,1,1,3,10,176,2.9,0,0,0,2.9,170,66,171
1,1,1,3.0,0,19.0,0,0,0,3,0,0,0,4,466,3.25,0,0,0,3.5,96,31,17
0,1,1,4.5,0,18.0,15,30,30,22,0,0,5,20,433,4.45,1,0,0,3.6,37,14,40
1,1,1,2.5,0,19.0,13,26,26,22,1,0,4,21,601,2.86,0,0,1,2.81,71,24,91
1,1,1,3.0,0,17.0,0,0,0,5,2,0,1,6,550,3.17,1,0,1,3.5,350,186,233
1,1,1,1.0,0,19.0,0,0,0,3,0,0,0,3,569,1,0,0,0,3,11,2,2
1,1,1,3.5,0,20.0,0,0,0,3,2,0,1,4,524,3.5,1,1,0,3.25,415,184,97
1,1,1,4.5,0,20.0,15,30,30,11,3,1,3,10,1005,4.2,1,0,1,3.1,85,29,80
1,1,1,4.5,0,19.0,16,32,32,12,1,0,6,11,527,4.36,1,0,0,3.36,92,24,21
1,1,1,5.0,0,20.0,4,8,8,7,1,1,3,6,466,4.83,0,0,0,3.67,23,4,5
1,1,1,2.0,0,17.0,12,24,24,3,2,0,3,6,1028,2,1,0,1,2.67,207,74,251
1,1,1,3.5,0,20.0,6,12,12,4,2,0,2,3,272,3,0,0,0,3,168,55,36
1,1,1,4.0,0,19.0,3,6,6,4,3,0,0,4,903,3.5,2,1,2,3,1406,900,817
1,1,1,4.5,0,19.0,0,0,0,3,1,0,1,3,570,4.67,0,0,0,3.33,76,21,11
1,1,1,4.5,0,21.0,0,0,0,5,0,1,1,5,352,4.4,1,0,1,3.4,180,68,195
1,1,1,3.5,0,19.0,6,12,12,11,2,0,4,10,398,3.7,1,0,1,3.4,119,59,107
1,1,1,3.5,0,19.0,3,6,6,3,0,0,1,2,287,2.5,0,0,1,3,9,2,3
1,1,1,4.0,0,15.0,9,18,18,6,1,0,1,5,902,3.6,0,0,0,3,75,36,39
1,1,1,2.5,0,19.0,8,16,16,7,4,1,5,8,692,2.75,0,0,0,3.12,87,33,18
1,1,1,3.5,0,14.0,25,50,50,16,3,0,1,14,531,3.71,0,0,0,3.29,292,135,101
1,1,1,3.5,0,14.0,18,36,36,8,3,0,3,7,323,3.57,0,0,0,3.29,216,72,75
1,1,1,4.0,1,9.0,0,0,0,4,1,1,1,3,1197,3.67,1,0,0,3.33,1020,380,264
1,1,1,4.0,0,14.0,51,102,102,27,15,1,10,26,635,4.27,1,1,0,3.42,628,322,252
0,1,1,4.5,1,6.0,4,8,8,13,1,0,0,11,380,4.55,0,0,0,3.36,400,143,117
1,1,1,2.5,2,6.0,0,0,0,4,1,0,1,4,662,2.5,1,0,1,2.75,175,61,49
1,1,1,4.0,1,10.0,60,120,120,9,4,1,2,8,524,3.88,1,1,2,3.12,1224,657,545
1,1,1,3.0,1,6.0,0,0,0,4,1,0,2,3,1204,3,2,0,0,2.67,78,47,18
1,1,1,2.5,1,10.0,5,10,10,5,1,0,1,5,693,2.4,0,0,0,2.6,172,75,39
1,1,1,3.0,1,7.0,10,20,20,9,1,0,5,8,321,2.88,1,0,0,3.12,36,10,8
0,1,1,5.0,1,8.0,0,0,0,3,0,0,0,2,230,5,0,0,0,3.5,88,24,26
1,1,1,3.5,1,9.0,23,46,46,21,3,0,2,18,592,3.22,1,0,0,3.22,377,221,229
1,1,1,3.5,0,5.0,9,18,18,20,3,0,9,22,633,3.18,1,1,0,3,503,326,285
1,1,1,3.5,1,9.0,4,8,8,3,0,0,2,2,223,3,0,0,0,1.5,8,0,3
1,1,1,4.0,0,11.0,15,30,30,5,4,1,3,5,351,4,0,0,0,3.4,265,120,62
1,1,1,3.5,1,10.0,9,18,18,23,3,0,3,21,433,3.71,1,0,0,3.43,329,203,174
1,1,1,3.0,1,9.0,20,40,40,15,3,0,4,15,593,2.8,1,0,0,3,92,30,25
1,1,1,1.5,1,6.0,0,0,0,3,0,0,0,2,272,2,2,0,2,3,34,11,17
1,1,1,1.5,1,6.0,13,26,26,13,1,0,5,11,841,1.55,6,5,6,2.82,200,172,176
1,1,1,2.0,0,11.0,11,22,22,9,2,0,3,9,586,2,2,0,0,2.56,142,53,30
1,1,1,5.0,1,6.0,12,24,24,8,0,0,5,8,356,4.62,1,0,0,4,13,3,2
0,1,1,2.5,0,9.0,39,78,78,43,4,0,6,38,667,2.34,1,0,0,2.95,126,53,42
1,1,1,2.0,1,11.0,13,26,26,5,1,3,4,4,414,2,1,0,1,2.5,125,74,42
1,1,1,2.0,0,10.0,8,16,16,7,2,1,1,6,1008,2.17,2,0,0,3.17,237,90,71
1,1,1,3.5,2,5.0,28,56,56,18,7,0,4,18,652,3.5,1,1,0,3.22,376,278,335
1,1,1,3.0,1,7.0,28,56,56,24,1,1,4,23,577,3.13,1,0,0,3.04,103,34,68
1,1,1,3.5,1,6.0,33,66,66,15,1,0,3,11,752,3.36,1,1,0,3.09,354,133,92
1,1,1,3.5,0,5.0,22,44,44,10,4,0,5,8,516,3.62,1,1,2,3.5,1100,606,494
1,1,1,3.5,0,10.0,15,30,30,5,2,0,2,4,865,4,1,0,0,3.25,328,122,69
1,1,1,4.0,1,6.0,0,0,0,4,1,1,3,4,819,4,0,0,0,3.75,21,8,2
1,1,1,4.0,0,10.0,0,0,0,3,2,1,3,3,603,4,0,0,0,3.67,38,33,7
1,1,1,3.0,0,8.0,5,10,10,4,1,0,0,3,212,3.33,1,1,0,3.67,421,326,148
1,1,1,4.0,0,5.0,0,0,0,5,2,0,2,5,572,3.8,1,0,0,3.8,317,209,173
1,1,1,2.5,1,11.0,8,16,16,4,0,0,1,4,391,2.5,1,0,1,3.25,42,10,25
1,1,1,2.5,1,10.0,11,22,22,7,0,0,0,5,201,2.8,0,0,0,2.6,39,7,12
1,1,1,5.0,1,7.0,0,0,0,6,0,0,3,5,436,5,0,0,0,3.8,12,1,2
1,1,1,4.0,0,5.0,32,64,64,42,3,1,11,40,489,4.03,1,0,0,3.25,96,48,41
1,1,1,3.5,0,13.0,16,32,32,3,0,1,1,2,330,4.5,1,0,0,4,2,0,0
1,1,1,5.0,0,8.0,0,0,0,4,0,0,2,3,692,5,1,1,0,4.33,33,7,5
1,1,1,2.5,1,8.0,33,66,66,51,10,0,13,48,650,2.56,1,0,0,3.04,174,65,82
1,1,1,4.0,2,5.0,3,6,6,4,1,0,2,4,500,4,2,1,1,3,89,50,18
1,1,1,3.0,1,11.0,24,48,48,10,2,0,4,10,443,2.8,0,0,0,3.2,73,37,25
1,1,1,2.0,1,11.0,0,0,0,6,2,0,2,3,1144,2.33,0,0,0,3,257,91,62
1,1,1,2.5,1,6.0,8,16,16,6,1,0,1,6,482,2.5,0,1,2,2.83,140,57,166
1,1,1,2.5,0,11.0,41,82,82,17,4,2,6,13,601,2.46,0,0,0,3,162,56,48
1,1,1,3.5,1,5.0,8,16,16,35,4,0,12,29,516,3.66,1,0,0,3.28,935,753,797
1,1,1,4.0,0,11.0,12,24,24,4,1,0,1,4,232,3.75,1,0,0,2.75,69,15,19
1,1,1,4.5,1,5.0,5,10,10,6,2,0,3,6,798,4.67,0,0,0,3.17,173,59,48
1,1,1,2.0,1,7.0,11,22,22,5,2,0,1,4,578,1.75,1,1,2,3,1333,886,768
1,1,1,3.0,0,11.0,5,10,10,8,3,1,3,7,759,2.86,0,0,0,3.29,236,108,125
1,1,1,3.0,0,11.0,39,78,78,10,5,0,2,7,720,2.57,1,0,1,3,1311,704,576
1,1,1,3.5,0,5.0,14,28,28,3,0,0,0,3,389,3.67,0,0,0,3,24,5,8
1,1,1,3.5,0,10.0,37,74,74,13,2,1,6,12,331,3.25,0,0,0,2.75,173,84,92
1,1,1,3.0,1,6.0,14,28,28,8,1,0,3,6,531,3.17,1,0,1,3.33,622,230,180
1,1,1,2.0,1,9.0,4,8,8,3,3,0,1,4,2152,2.75,5,2,3,3.75,2568,1731,1513
1,1,1,5.0,0,8.0,12,24,24,4,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,1,2.5,2,5.0,0,0,0,4,0,0,0,4,493,2.5,0,0,0,2.75,48,12,7
1,1,1,4.5,0,10.0,7,14,14,4,1,1,2,4,546,4.25,0,0,1,3.25,227,99,61
1,1,1,4.0,1,5.0,8,16,16,6,2,0,0,5,290,4.2,1,1,1,3.4,236,118,159
1,1,1,4.0,1,6.0,4,8,8,3,1,0,0,2,616,4,2,1,0,4,356,182,144
1,1,1,4.5,1,6.0,7,14,14,12,2,0,4,10,803,4.5,2,1,0,3.8,428,160,132
1,1,1,2.0,0,10.0,6,12,12,8,2,0,3,9,400,2.22,1,0,0,3,152,60,66
1,1,1,4.0,0,10.0,17,34,34,12,4,0,0,9,586,4.22,0,0,0,2.89,227,95,52
1,1,1,2.0,0,10.0,53,106,106,6,4,0,1,5,539,1.8,1,0,2,3,784,394,272
1,1,1,2.5,0,11.0,26,52,52,15,0,0,3,15,379,2.4,0,0,0,2.73,74,27,78
1,1,1,4.0,1,7.0,8,16,16,8,2,0,3,7,1038,4,1,0,0,3.29,655,247,178
1,1,1,3.5,1,7.0,0,0,0,4,1,1,3,3,1103,3.67,0,0,1,3.33,363,188,245
1,1,1,3.0,0,11.0,16,32,32,13,1,1,7,14,488,3.14,1,0,0,3.21,127,17,27
1,1,1,2.0,1,9.0,5,10,10,4,0,0,1,4,651,2,1,0,0,1.75,18,5,9
1,1,1,4.5,1,7.0,0,0,0,11,2,0,3,10,455,4.7,1,0,0,3.4,92,33,29
0,1,1,3.5,1,9.0,6,12,12,3,0,0,0,3,605,3.67,0,0,0,3.33,27,7,5
1,1,1,3.5,1,6.0,28,56,56,5,2,0,3,5,486,3.6,0,0,0,3.6,181,109,80
0,1,1,3.5,1,5.0,0,0,0,4,0,0,0,2,668,3,1,1,0,3,595,205,166
1,1,1,3.0,1,10.0,13,26,26,3,2,1,2,3,512,3,1,0,0,3,1330,513,336
1,1,1,4.0,2,5.0,4,8,8,9,2,3,5,8,438,4,0,0,0,3.88,209,140,112
1,1,1,3.0,0,10.0,39,78,78,18,2,0,6,14,447,2.93,0,0,1,3.07,72,23,71
1,1,1,3.5,1,6.0,73,146,146,60,17,2,20,60,724,3.67,1,1,0,3.32,461,226,179
1,1,1,3.5,1,8.0,0,0,0,4,2,1,1,4,535,3.5,0,0,0,3.25,54,23,14
1,1,1,3.0,1,9.0,28,56,56,18,3,0,2,15,367,3,1,0,1,2.93,94,36,77
0,1,1,2.5,1,5.0,0,0,0,3,1,0,0,2,474,3.5,1,0,1,3.5,2706,1744,1558
1,1,1,4.0,0,10.0,53,106,106,22,4,0,7,19,340,3.84,0,0,0,3.26,102,33,93
1,1,1,2.5,1,10.0,64,128,128,32,5,0,7,26,736,2.58,1,0,0,3.04,82,24,24
1,1,1,2.5,1,11.0,6,12,12,6,4,0,1,7,841,3,1,0,1,2.57,321,125,119
1,1,1,3.0,1,9.0,4,8,8,6,3,0,5,7,1207,2.71,2,1,1,3.29,1463,988,863
1,1,1,2.5,1,10.0,23,46,46,6,3,0,2,3,673,3,1,0,0,3.33,1456,609,391
1,1,1,2.0,1,10.0,27,54,54,10,2,0,3,9,668,2.33,1,0,0,2.56,100,38,95
1,1,1,3.0,0,5.0,0,0,0,4,0,0,2,4,628,3,1,0,0,3.25,4,1,0
1,1,1,3.5,1,11.0,10,20,20,4,1,0,0,4,723,3.25,0,0,0,3,152,48,46
1,1,1,3.5,2,5.0,49,98,98,29,13,0,8,29,688,3.76,2,1,0,3.28,883,494,425
1,1,1,3.0,0,11.0,14,28,28,9,1,1,2,8,728,2.88,1,0,0,3,83,25,99
1,1,1,3.5,1,6.0,0,0,0,3,1,0,1,3,499,3.33,2,0,0,2.33,1035,387,268
0,1,1,3.5,2,5.0,11,22,22,18,1,0,1,15,420,3.53,1,0,0,3.13,409,250,234
1,1,1,4.0,1,7.0,0,0,0,8,0,0,2,8,423,4.12,1,0,0,3.38,31,10,4
1,1,1,4.5,1,7.0,12,24,24,17,2,1,4,16,589,4.31,1,1,0,3.38,99,31,36
1,1,1,4.0,0,10.0,43,86,86,28,7,0,3,27,450,4.22,0,0,0,3.37,308,179,156
1,1,1,4.0,2,5.0,95,190,190,305,66,8,88,281,540,4.01,1,1,0,3.31,249,137,126
1,1,1,5.0,0,12.0,7,14,14,14,1,0,2,13,1075,4.92,1,0,0,3.69,107,29,22
1,1,1,4.0,1,11.0,27,54,54,11,4,0,3,8,525,3.62,1,0,0,3.25,564,348,212
1,1,1,3.5,1,6.0,4,8,8,8,3,0,2,7,339,3.29,1,1,2,3.14,342,153,196
1,1,1,4.0,1,7.0,17,34,34,14,2,1,3,13,736,4.08,1,1,0,3.38,320,124,89
1,1,1,4.0,2,5.0,18,36,36,5,1,1,1,4,398,3.75,1,1,1,3.5,124,54,74
1,1,1,3.0,0,11.0,27,54,54,8,5,0,3,6,1160,3.17,1,1,0,3.33,1284,486,326
1,1,1,4.0,2,5.0,33,66,66,15,1,0,7,10,346,4.1,1,0,1,3.7,352,130,105
1,1,1,3.5,1,11.0,0,0,0,7,0,0,2,6,314,3.5,1,0,0,3,17,5,7
0,1,1,3.0,1,11.0,0,0,0,4,1,0,2,4,837,3,1,0,0,3.5,39,19,8
1,1,1,4.0,1,6.0,32,64,64,44,8,2,9,39,627,4.13,2,1,0,3.36,235,109,101
1,1,1,3.5,1,6.0,0,0,0,4,0,0,1,3,367,3,0,0,0,3,10,2,4
1,1,1,2.5,0,11.0,10,20,20,7,1,0,2,6,663,2.17,1,0,0,2.17,72,19,15
1,1,1,4.5,0,5.0,11,22,22,12,2,0,2,11,538,4.55,1,0,0,3.36,137,55,42
1,1,1,3.5,1,6.0,37,74,74,31,5,1,9,28,479,3.5,1,0,0,3.32,301,127,96
1,1,1,3.5,2,5.0,0,0,0,3,0,0,0,3,567,3.33,2,0,0,3.67,31,3,6
1,1,1,4.0,0,10.0,0,0,0,3,0,0,1,3,555,4,1,0,0,3.67,7,2,1
1,1,0,4.5,0,7.0,35,70,70,29,17,0,7,27,828,4.41,1,1,0,3.41,606,340,297
1,1,1,4.5,1,7.0,50,100,100,61,19,0,13,52,502,4.56,1,0,1,3.37,313,157,144
1,1,1,4.0,0,10.0,35,70,70,41,7,0,7,38,660,3.89,1,0,0,3.37,144,84,58
1,1,1,2.5,1,5.0,8,16,16,7,1,0,0,4,334,2.25,1,1,0,3.5,47,12,19
1,1,1,3.0,1,5.0,9,18,18,24,3,0,6,25,664,2.8,1,0,1,3.04,231,92,87
1,1,1,3.5,0,11.0,0,0,0,3,0,0,2,3,359,3.33,0,0,0,3.33,5,1,2
1,1,1,3.5,0,10.0,40,80,80,13,2,0,3,12,739,3.42,1,0,1,2.92,136,52,98
1,1,1,2.5,1,9.0,0,0,0,3,0,0,2,3,537,2.33,0,0,0,2.33,7,1,1
1,1,1,4.5,0,10.0,4,8,8,3,1,0,0,2,367,4.5,0,0,0,3,136,38,56
1,1,1,3.0,2,5.0,16,32,32,13,3,0,2,10,593,3,1,0,2,3.4,454,166,159
1,1,1,3.5,1,10.0,30,60,60,33,5,1,11,31,467,3.42,1,0,0,3.19,179,129,174
1,1,1,4.0,1,5.0,35,70,70,32,12,2,29,30,921,4,2,1,0,3.47,462,230,178
1,1,1,4.0,2,6.0,41,82,82,36,10,0,10,38,586,3.63,1,1,0,3.11,323,123,102
1,1,1,2.0,1,10.0,0,0,0,5,0,0,2,4,736,2.25,1,0,0,3.25,14,5,4
1,1,1,3.0,1,7.0,0,0,0,4,1,0,0,1,458,4,1,0,0,3,187,78,201
1,1,1,3.0,0,11.0,40,80,80,13,1,1,8,13,363,2.92,0,0,0,2.92,90,25,33
1,1,1,4.5,2,5.0,13,26,26,12,4,0,4,11,463,4.27,2,2,1,3.73,1139,570,470
1,1,1,3.0,0,10.0,3,6,6,8,0,0,2,7,738,2.86,0,0,0,2.86,26,5,9
1,1,1,5.0,2,5.0,0,0,0,5,0,0,2,5,668,4.8,1,1,0,3.6,24,9,5
1,1,0,5.0,1,7.0,0,0,0,4,1,0,1,3,598,4.67,1,0,0,3.67,500,338,285
1,1,0,3.0,1,11.0,0,0,0,3,0,0,1,3,1793,3,1,0,2,3.33,25,7,21
1,1,1,3.5,2,5.0,0,0,0,3,0,0,2,3,200,3.67,0,0,0,3,8,4,4
1,1,1,3.0,0,11.0,12,24,24,10,1,0,4,8,556,2.88,1,1,1,3.12,168,63,91
1,1,1,4.0,0,5.0,5,10,10,8,1,0,2,9,565,3.78,1,0,0,3.11,47,12,12
1,1,1,4.0,1,7.0,44,88,88,131,21,3,33,117,691,4.06,1,1,1,3.26,431,309,267
1,1,1,4.5,1,6.0,3,6,6,5,1,0,2,3,663,4.67,0,0,0,3,109,42,36
1,1,0,5.0,0,6.0,12,24,24,27,4,0,9,27,509,4.78,1,0,0,3.63,57,20,12
1,1,1,4.5,1,6.0,0,0,0,4,0,0,1,4,442,4.5,0,0,0,3,20,3,6
0,1,1,3.5,1,8.0,0,0,0,3,0,0,0,2,606,3,1,0,1,3.5,24,6,12
1,1,1,4.0,0,10.0,41,82,82,41,6,0,11,36,557,4.17,2,1,0,3.25,328,180,146
