5.0,241,0,0,0,0,4.0,0,0,4.0,0,0,1,0,0
4.0,864,0,0,0,0,3.0,0,0,3.0,0,0,6,0,0
3.0,456,1,0,2,1,3.0,1,10,3.0,305,308,567,11,6
4.0,283,0,0,0,0,3.0,0,0,3.0,88,89,217,4,20
4.0,568,0,0,0,0,4.0,0,0,4.0,3,0,11,0,3
5.0,816,0,0,0,0,3.0,0,0,3.0,5,3,16,0,0
5.0,247,0,0,0,0,3.0,0,0,3.0,11,11,34,0,2
5.0,761,0,0,1,0,3.0,1,50,3.0,80,79,332,5,15
4.0,516,0,0,0,0,3.0,0,0,3.0,8,9,22,1,1
5.0,100,0,0,0,0,4.0,0,0,4.0,0,0,0,0,1
5.0,868,0,0,1,0,4.0,0,0,4.0,2,1,13,1,12
5.0,659,1,0,1,1,3.0,1,20,3.0,2447,854,3788,36,833
4.0,350,0,0,0,0,4.0,0,0,4.0,0,0,0,0,2
4.0,305,0,0,1,0,4.0,0,0,4.0,0,0,1,0,0
4.0,175,0,0,0,0,3.0,1,30,3.0,104,75,246,10,14
5.0,144,1,1,1,0,4.0,0,0,4.0,1,1,5,0,0
3.0,1274,0,0,1,1,4.0,1,30,4.0,207,162,574,10,26
5.0,746,0,0,0,0,3.0,0,0,3.0,1,0,31,0,1
5.0,170,0,0,0,0,1.0,0,0,1.0,0,0,4,0,0
5.0,271,1,1,1,0,3.0,0,0,3.0,54,52,98,2,4
5.0,2000,2,1,3,1,3.0,1,40,3.0,198,107,437,5,31
5.0,1080,2,2,3,1,3.0,1,50,3.0,163,232,482,4,16
4.0,1054,4,8,5,1,3.0,1,50,3.0,219,154,468,9,27
5.0,366,0,0,0,0,4.0,0,0,4.0,2,0,2,0,1
4.0,264,0,0,1,0,4.0,0,0,4.0,0,0,6,1,3
5.0,159,2,2,2,0,3.0,0,0,3.0,26,33,88,1,3
5.0,695,1,0,1,0,3.0,0,0,3.0,15,4,35,3,21
5.0,259,0,0,0,0,5.0,0,0,5.0,0,0,0,0,0
5.0,505,3,0,4,0,4.0,0,0,4.0,5,0,12,0,3
5.0,2312,1,0,1,0,3.0,0,0,3.0,1,1,8,0,1
5.0,929,0,0,1,0,5.0,0,0,5.0,0,0,2,0,0
4.0,1367,0,0,1,0,4.0,0,0,4.0,0,5,19,1,1
5.0,253,0,0,1,0,5.0,0,0,5.0,0,0,3,0,0
5.0,209,0,0,1,0,3.0,0,0,3.0,6,10,41,0,0
5.0,76,0,0,0,0,4.0,0,0,4.0,24,26,160,0,0
5.0,356,1,0,1,0,5.0,0,0,5.0,1,0,1,0,1
5.0,119,0,0,0,0,5.0,0,0,5.0,0,0,0,0,0
5.0,743,1,2,2,0,3.0,0,0,3.0,2,5,9,0,3
5.0,346,0,0,0,0,3.0,0,0,3.0,1,0,6,0,3
3.0,977,0,0,0,0,3.0,0,0,3.0,0,0,4,0,0
2.0,1303,0,0,0,0,3.0,0,0,3.0,4,2,18,2,2
4.0,129,0,1,0,0,3.0,0,0,3.0,1,1,1,0,0
3.0,856,1,0,5,1,3.0,1,60,3.0,302,291,641,14,85
4.0,454,0,0,0,0,3.0,0,0,3.0,8,5,21,0,11
5.0,63,0,0,0,0,3.0,0,0,3.0,1,0,1,0,0
5.0,368,0,0,0,0,5.0,0,0,5.0,0,0,0,0,0
4.0,1034,0,0,0,0,4.0,0,0,4.0,17,3,22,0,4
4.0,791,0,1,0,0,3.0,1,30,3.0,47,44,162,5,17
4.0,322,0,0,0,0,3.0,0,0,3.0,3,11,31,3,0
1.0,1536,0,0,0,0,3.0,0,0,3.0,2,12,21,0,0
1.0,1038,0,0,3,0,1.0,0,0,1.0,0,0,3,0,0
3.0,560,0,0,0,0,4.0,0,0,4.0,6,8,44,1,0
2.0,1043,0,1,1,0,3.0,0,0,3.0,8,6,39,0,4
4.0,100,0,0,0,0,3.0,0,0,3.0,2,2,21,0,0
5.0,778,0,0,2,0,5.0,0,0,5.0,0,0,5,0,0
4.0,1496,1,0,6,1,4.0,1,40,4.0,58,26,164,3,38
5.0,311,0,0,0,0,3.0,0,0,3.0,3,1,7,0,2
1.0,1348,0,0,0,0,2.0,0,0,2.0,2,0,8,0,5
5.0,255,0,0,0,0,5.0,0,0,5.0,0,0,0,0,0
3.0,188,0,0,0,0,4.0,0,0,4.0,7,8,13,0,4
3.0,414,0,0,0,0,4.0,0,0,4.0,31,34,80,2,4
5.0,143,0,1,0,0,3.0,0,0,3.0,9,12,50,1,6
5.0,434,0,0,0,0,3.0,0,0,3.0,2,1,10,0,0
1.0,1052,0,0,2,0,3.0,0,0,3.0,0,1,10,1,1
4.0,545,1,1,2,1,3.0,1,20,3.0,60,36,157,5,20
1.0,1126,0,0,0,1,3.0,1,50,3.0,219,154,468,9,27
5.0,339,0,0,0,0,5.0,0,0,5.0,0,0,0,0,0
1.0,498,0,0,0,0,1.0,0,0,1.0,1,2,2,0,0
3.0,374,0,0,1,0,3.0,0,0,3.0,24,77,86,2,3
1.0,185,0,1,0,0,3.0,0,0,3.0,2,4,19,0,0
2.0,88,0,0,0,0,3.0,0,0,3.0,0,3,26,0,3
4.0,252,0,0,0,0,4.0,0,0,4.0,0,0,0,0,0
2.0,1003,0,0,0,0,2.0,0,0,2.0,2,0,8,0,5
1.0,246,0,0,0,0,2.0,0,0,2.0,2,1,3,0,0
1.0,957,0,0,0,0,3.0,0,0,3.0,0,0,0,0,0
3.0,1398,2,1,3,1,3.0,1,20,3.0,913,532,1307,26,803
4.0,276,0,0,0,0,3.0,0,0,3.0,6,10,41,0,0
5.0,210,0,0,0,0,5.0,0,0,5.0,0,0,0,0,0
5.0,567,1,0,1,0,3.0,0,0,3.0,3,1,9,0,4
5.0,234,0,0,0,0,5.0,0,0,5.0,0,0,0,0,0
4.0,409,0,0,0,0,4.0,0,0,4.0,25,14,64,2,13
2.0,767,0,0,1,0,3.0,0,0,3.0,2,3,19,0,0
4.0,320,0,0,1,0,4.0,0,0,4.0,3,3,5,0,0
1.0,267,0,0,0,0,2.0,0,0,2.0,0,0,5,0,0
5.0,273,0,0,0,1,4.0,1,10,4.0,103,39,148,2,4
4.0,982,0,0,0,0,3.0,0,0,3.0,2,5,9,0,1
4.0,242,0,1,0,0,3.0,1,30,3.0,73,177,215,4,4
5.0,591,0,0,0,0,4.0,0,0,4.0,3,3,10,0,0
5.0,212,0,0,0,1,3.0,1,60,3.0,267,138,827,14,23
5.0,1421,2,1,2,1,3.0,1,50,3.0,518,403,959,21,46
3.0,935,1,0,2,1,3.0,1,10,3.0,20,15,45,1,2
4.0,703,1,0,0,1,3.0,1,60,3.0,262,182,602,9,54
4.0,561,1,0,1,1,3.0,1,20,3.0,2447,854,3788,36,833
1.0,296,0,0,0,0,1.0,0,0,1.0,1,2,11,0,0
4.0,279,1,0,1,1,3.0,1,20,3.0,2447,854,3788,36,833
5.0,3175,0,0,3,0,3.0,0,0,3.0,36,50,136,3,2
4.0,582,0,0,1,1,3.0,1,40,3.0,49,62,177,11,11
4.0,248,1,0,1,0,2.0,0,0,2.0,1,0,5,0,0
4.0,816,1,1,1,1,3.0,1,20,3.0,2447,854,3788,36,833
4.0,379,0,0,0,0,3.0,0,0,3.0,0,1,4,1,3
4.0,557,0,0,0,1,3.0,1,40,3.0,157,105,412,17,126
4.0,316,0,0,0,0,4.0,0,0,4.0,6,8,44,1,0
2.0,3088,1,0,4,0,4.0,0,0,4.0,23,7,46,2,23
2.0,275,0,0,0,0,2.0,0,0,2.0,5,24,36,1,4
1.0,73,0,0,0,0,3.0,0,0,3.0,1,3,9,0,0
3.0,1275,0,0,2,1,3.0,1,50,3.0,137,66,332,11,2
2.0,470,2,1,3,1,3.0,1,50,3.0,2834,2172,5101,214,1218
4.0,1425,0,0,0,1,3.0,1,40,3.0,57,36,196,2,11
2.0,1111,0,0,0,0,2.0,0,0,2.0,0,1,0,0,0
2.0,139,0,0,1,0,3.0,0,0,3.0,8,8,58,0,5
4.0,313,1,1,1,0,4.0,0,0,4.0,16,16,29,1,3
4.0,403,1,0,1,0,3.0,0,0,3.0,56,74,341,0,15
4.0,638,0,0,0,0,4.0,0,0,4.0,0,0,0,0,0
4.0,1605,0,0,0,0,2.0,0,0,2.0,0,0,5,0,0
1.0,748,0,0,0,0,1.0,0,0,1.0,0,0,1,0,0
5.0,389,2,1,1,1,4.0,1,10,4.0,47,8,98,1,17
4.0,247,0,0,0,0,4.0,0,0,4.0,6,1,22,0,7
1.0,1135,0,0,1,0,3.0,0,0,3.0,3,0,19,0,3
5.0,546,0,0,0,0,3.0,0,0,3.0,3,4,7,1,0
3.0,328,0,0,0,0,4.0,0,0,4.0,0,1,4,0,0
5.0,100,0,0,0,0,4.0,0,0,4.0,0,0,1,0,1
4.0,311,0,0,0,0,4.0,0,0,4.0,10,16,47,11,1
5.0,356,0,0,1,0,4.0,0,0,4.0,1,1,4,0,1
5.0,88,0,0,0,0,3.0,0,0,3.0,0,0,2,0,0
5.0,475,0,0,0,0,4.0,0,0,4.0,7,2,18,0,0
1.0,1722,0,0,3,0,2.0,0,0,2.0,2,1,6,0,0
3.0,308,0,0,0,0,3.0,0,0,3.0,5,9,23,2,0
3.0,677,0,0,1,0,3.0,0,0,3.0,3,2,26,1,0
1.0,203,0,0,1,0,3.0,0,0,3.0,3,2,26,1,0
1.0,91,0,0,0,0,3.0,0,0,3.0,0,0,4,0,0
2.0,494,0,0,1,0,3.0,0,0,3.0,2,5,9,0,1
1.0,487,1,1,1,0,2.0,0,0,2.0,1,1,4,1,3
1.0,3455,0,0,2,0,1.0,0,0,1.0,0,0,4,0,0
1.0,1301,1,1,1,0,3.0,0,0,3.0,5,5,15,3,6
1.0,1767,0,2,1,1,3.0,1,20,3.0,53,53,144,2,15
1.0,850,1,0,1,0,3.0,0,0,3.0,12,3,18,0,0
1.0,440,0,0,0,0,3.0,0,0,3.0,57,73,165,4,15
1.0,1926,0,0,0,0,1.0,0,0,1.0,0,3,1,0,0
5.0,309,0,0,0,1,3.0,1,20,3.0,108,83,360,8,31
3.0,843,0,0,0,1,3.0,1,30,3.0,684,570,1098,25,476
2.0,763,3,0,4,1,3.0,1,30,3.0,684,570,1098,25,476
3.0,919,0,0,0,0,3.0,0,0,3.0,16,31,34,1,1
3.0,210,1,0,1,1,3.0,1,70,3.0,1225,1170,2019,50,73
5.0,93,0,0,0,0,4.0,1,20,4.0,42,30,195,2,52
2.0,241,0,0,2,1,3.0,1,40,3.0,826,588,1260,14,204
2.0,416,1,0,1,0,2.0,0,0,2.0,2,10,9,0,0
3.0,83,0,0,0,0,3.0,0,0,3.0,0,0,0,0,0
3.0,513,1,1,1,1,3.0,1,50,3.0,2834,2172,5101,214,1218
4.0,405,0,0,0,1,3.0,1,40,3.0,186,84,414,6,44
5.0,57,0,0,0,0,4.0,1,20,4.0,46,24,121,9,42
4.0,727,1,0,1,1,4.0,1,10,4.0,107,22,222,6,20
3.0,325,0,0,0,1,3.0,1,20,3.0,108,83,360,8,31
2.0,177,0,0,1,1,3.0,1,30,3.0,167,60,294,7,61
3.0,1227,0,0,1,1,3.0,1,10,3.0,49,6,124,5,48
2.0,710,0,0,0,1,3.0,1,20,3.0,56,18,112,7,27
5.0,460,0,0,0,0,3.0,0,0,3.0,41,59,112,2,1
5.0,263,1,0,1,1,4.0,1,20,4.0,23,10,55,1,8
2.0,1249,2,1,3,1,3.0,1,50,3.0,2834,2172,5101,214,1218
3.0,576,0,0,0,1,3.0,1,40,3.0,483,411,910,21,445
5.0,126,0,0,0,1,4.0,1,30,4.0,207,162,574,10,26
5.0,534,0,0,0,1,3.0,1,20,3.0,53,53,144,2,15
3.0,1414,0,0,1,1,3.0,1,40,3.0,186,84,414,6,44
2.0,1294,2,1,0,1,3.0,1,20,3.0,60,17,81,2,11
1.0,1262,0,0,0,0,3.0,0,0,3.0,1,2,4,0,0
4.0,228,0,0,0,0,4.0,0,0,4.0,9,4,29,1,2
4.0,326,1,0,0,0,4.0,1,20,4.0,42,30,195,2,52
3.0,104,1,1,1,1,3.0,1,60,3.0,410,186,701,11,147
1.0,834,0,0,3,1,3.0,1,60,3.0,680,629,1430,41,69
1.0,620,0,0,1,0,3.0,0,0,3.0,12,13,72,0,0
2.0,353,0,0,0,1,3.0,1,30,3.0,93,127,469,11,147
4.0,1261,0,0,0,1,3.0,1,60,3.0,170,467,805,12,20
2.0,655,0,0,1,0,3.0,0,0,3.0,16,2,31,0,17
2.0,461,0,0,0,1,3.0,1,20,3.0,2447,854,3788,36,833
1.0,50,0,0,1,0,3.0,0,0,3.0,0,0,1,0,1
3.0,411,0,0,0,1,3.0,1,30,3.0,198,188,482,12,97
2.0,216,0,0,1,0,4.0,0,0,4.0,1,5,15,1,3
1.0,583,0,0,0,0,2.0,0,0,2.0,2,3,11,0,2
2.0,374,0,0,0,0,2.0,0,0,2.0,0,0,1,0,0
4.0,154,0,0,0,0,3.0,0,0,3.0,1,0,5,0,1
2.0,300,0,0,0,0,2.0,0,0,2.0,0,0,0,0,0
3.0,999,1,0,0,1,3.0,1,40,3.0,461,380,873,18,77
1.0,271,0,0,0,0,3.0,0,0,3.0,0,0,2,0,2
1.0,436,0,1,0,0,3.0,0,0,3.0,2,3,6,1,4
3.0,312,0,0,0,0,3.0,1,20,3.0,25,17,115,4,10
1.0,1437,0,1,1,1,3.0,1,40,3.0,483,411,910,21,445
1.0,1471,1,4,3,0,2.0,0,0,2.0,1,8,4,0,0
1.0,315,0,0,1,0,2.0,0,0,2.0,1,1,4,1,3
1.0,259,0,0,1,0,3.0,0,0,3.0,3,1,17,0,0
4.0,847,0,0,0,1,3.0,1,40,3.0,186,84,414,6,44
1.0,262,0,0,0,0,3.0,0,0,3.0,2,5,16,0,0
1.0,138,0,0,1,0,1.0,0,0,1.0,0,0,1,0,0
2.0,357,0,1,1,0,4.0,0,0,4.0,7,5,24,2,17
1.0,812,0,0,0,0,1.0,0,0,1.0,0,0,0,0,12
2.0,514,0,0,0,0,3.0,0,0,3.0,1,0,1,0,0
3.0,629,0,0,0,0,3.0,0,0,3.0,94,16,159,3,13
2.0,244,0,0,0,0,3.0,0,0,3.0,7,5,10,0,2
4.0,654,0,0,0,0,4.0,0,0,4.0,7,3,29,0,3
5.0,204,1,0,0,0,4.0,0,0,4.0,25,14,64,2,13
4.0,779,0,0,0,0,3.0,0,0,3.0,593,485,1138,38,35
4.0,370,0,0,0,0,3.0,0,0,3.0,22,8,70,2,0
2.0,298,1,1,1,1,4.0,1,30,4.0,225,211,304,10,11
3.0,130,0,0,0,0,3.0,0,0,3.0,65,100,216,6,19
2.0,166,0,0,0,0,3.0,0,0,3.0,16,31,34,1,1
5.0,86,0,0,0,0,4.0,1,20,4.0,42,30,195,2,52
5.0,194,1,1,1,0,3.0,1,60,3.0,459,186,772,22,18
5.0,241,0,1,0,0,4.0,0,0,4.0,2,4,2,0,3
4.0,2060,0,0,0,0,3.0,1,40,3.0,64,57,212,3,6
2.0,710,0,1,2,1,3.0,1,50,3.0,176,161,713,23,60
4.0,3253,0,0,1,0,3.0,0,0,3.0,2,8,26,1,2
5.0,373,0,0,0,0,5.0,0,0,5.0,0,0,1,0,1
3.0,1086,4,5,4,1,3.0,1,40,3.0,826,588,1260,14,204
5.0,219,0,0,0,0,5.0,0,0,5.0,0,0,1,0,1
4.0,1541,1,2,2,1,3.0,1,50,3.0,2834,2172,5101,214,1218
5.0,487,1,1,3,1,3.0,1,20,3.0,108,83,360,8,31
3.0,991,0,0,1,0,3.0,0,0,3.0,22,13,100,2,2
4.0,99,1,0,0,0,3.0,0,0,3.0,1,0,5,0,4
2.0,737,0,0,1,0,3.0,0,0,3.0,7,7,21,0,0
4.0,624,0,0,0,0,2.0,0,0,2.0,0,2,13,0,0
4.0,1059,1,0,2,1,4.0,1,30,4.0,57,27,149,4,32
5.0,880,0,0,0,0,4.0,0,0,4.0,8,3,11,1,5
4.0,764,3,2,3,1,3.0,1,20,3.0,32,25,128,3,36
3.0,482,0,0,0,0,3.0,0,0,3.0,0,0,0,0,0
2.0,615,0,0,0,0,3.0,0,0,3.0,0,0,2,0,0
1.0,252,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0
4.0,3122,1,0,1,0,4.0,0,0,4.0,36,21,106,5,8
3.0,294,0,0,0,0,4.0,0,0,4.0,0,0,0,0,0
3.0,992,0,0,0,0,2.0,0,0,2.0,2,1,11,0,0
5.0,548,0,0,2,0,3.0,1,20,3.0,31,23,151,2,7
5.0,298,0,0,0,0,3.0,0,0,3.0,1,1,4,0,0
5.0,1610,1,2,3,0,4.0,0,0,4.0,29,27,50,1,9
5.0,1121,0,0,1,0,5.0,0,0,5.0,0,0,2,0,0
5.0,316,0,0,1,0,2.0,0,0,2.0,0,1,4,0,0
5.0,306,0,0,0,0,2.0,0,0,2.0,0,0,1,0,0
5.0,278,0,0,0,0,4.0,0,0,4.0,0,0,0,0,0
3.0,460,1,1,1,1,3.0,1,70,3.0,1225,1170,2019,50,73
2.0,1967,0,0,0,0,2.0,0,0,2.0,0,0,0,0,0
1.0,374,0,0,1,0,3.0,0,0,3.0,1,0,13,0,0
1.0,821,5,4,5,1,3.0,1,70,3.0,1225,1170,2019,50,73
3.0,322,0,0,0,1,3.0,1,40,3.0,483,411,910,21,445
3.0,376,0,0,0,1,3.0,1,40,3.0,186,84,414,6,44
4.0,97,1,1,1,1,4.0,1,20,4.0,82,48,237,4,24
4.0,181,0,0,0,0,3.0,0,0,3.0,12,13,72,0,0
5.0,200,0,0,2,0,3.0,0,0,3.0,34,45,105,0,1
3.0,598,0,0,0,1,3.0,1,50,3.0,176,161,713,23,60
4.0,223,0,0,0,0,4.0,0,0,4.0,2,4,11,0,0
5.0,67,0,0,1,0,3.0,0,0,3.0,0,0,4,0,0
4.0,334,0,0,0,0,2.0,0,0,2.0,1,0,22,0,1
3.0,639,0,0,0,0,3.0,0,0,3.0,8,6,39,0,4
2.0,273,0,0,1,0,3.0,0,0,3.0,14,12,69,1,8
2.0,732,0,0,0,1,3.0,1,50,3.0,128,36,356,7,36
1.0,1101,0,0,0,0,3.0,0,0,3.0,9,5,33,2,5
3.0,559,0,0,0,0,3.0,1,20,3.0,25,7,66,1,23
5.0,937,0,0,0,0,4.0,0,0,4.0,2,1,9,0,3
4.0,241,0,0,0,1,4.0,1,20,4.0,23,10,55,1,8
2.0,1394,0,0,0,0,3.0,0,0,3.0,3,3,4,0,0
4.0,411,0,0,0,0,3.0,0,0,3.0,0,2,7,0,8
5.0,679,0,0,0,0,5.0,0,0,5.0,1,0,1,0,0
2.0,1156,2,2,1,0,3.0,0,0,3.0,17,12,35,2,12
3.0,960,14,14,14,1,4.0,1,110,4.0,31607,21931,32662,1298,1868
5.0,2155,2,1,2,1,4.0,1,90,4.0,1994,1176,2423,39,133
2.0,870,0,1,0,0,3.0,0,0,3.0,36,25,186,2,2
4.0,289,0,0,0,0,4.0,1,20,4.0,42,30,195,2,52
2.0,726,0,0,2,0,3.0,1,40,3.0,826,588,1260,14,204
1.0,694,0,1,1,1,3.0,1,10,3.0,47,59,103,2,32
4.0,370,1,0,1,0,3.0,0,0,3.0,50,65,237,3,0
4.0,1064,1,0,1,1,4.0,1,30,4.0,288,219,407,12,51
3.0,725,0,0,1,0,3.0,1,50,3.0,176,161,713,23,60
2.0,527,1,1,1,1,3.0,1,30,3.0,93,127,469,11,147
4.0,279,0,0,0,1,3.0,1,20,3.0,108,83,360,8,31
5.0,276,0,0,0,0,3.0,0,0,3.0,9,15,47,1,1
3.0,1783,0,1,2,1,3.0,1,50,3.0,219,154,468,9,27
4.0,195,0,0,0,0,3.0,0,0,3.0,1,0,5,0,1
4.0,1100,0,0,0,0,3.0,0,0,3.0,3,3,16,0,0
2.0,2875,0,1,0,1,3.0,1,30,3.0,47,44,162,5,17
3.0,2886,2,2,3,0,3.0,0,0,3.0,12,7,37,0,1
3.0,423,0,0,0,1,3.0,1,10,3.0,75,40,231,2,9
1.0,198,1,1,0,0,2.0,0,0,2.0,11,37,86,1,2
3.0,2348,1,0,1,1,3.0,1,40,3.0,483,411,910,21,445
1.0,241,0,0,0,0,3.0,0,0,3.0,268,545,401,23,22
3.0,123,0,3,1,0,3.0,0,0,3.0,103,107,131,6,123
3.0,423,0,0,0,0,3.0,0,0,3.0,22,13,100,2,2
2.0,1909,1,1,1,0,3.0,0,0,3.0,4,5,16,1,1
3.0,925,0,0,1,0,4.0,0,0,4.0,0,1,3,0,0
4.0,366,0,0,0,0,3.0,1,20,3.0,18,31,93,1,4
3.0,838,0,0,0,0,4.0,1,20,4.0,46,24,121,9,42
3.0,250,0,1,3,0,3.0,0,0,3.0,0,1,3,0,2
5.0,20,0,0,0,0,5.0,0,0,5.0,0,0,0,0,0
1.0,614,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0
1.0,233,0,0,0,0,3.0,0,0,3.0,21,15,80,2,40
2.0,1668,0,0,1,0,3.0,0,0,3.0,2,2,7,0,0
3.0,2498,0,0,1,1,3.0,1,30,3.0,256,104,390,6,89
4.0,448,0,0,0,0,4.0,0,0,4.0,0,1,3,0,0
5.0,2402,2,0,4,0,3.0,0,0,3.0,43,121,194,4,2
1.0,1426,0,0,0,0,3.0,0,0,3.0,0,0,3,0,1
5.0,199,0,0,0,0,4.0,0,0,4.0,0,0,1,0,4
3.0,357,0,0,1,0,3.0,0,0,3.0,0,0,1,0,0
5.0,1117,1,0,1,1,3.0,1,20,3.0,17,18,62,2,5
3.0,227,0,0,0,0,3.0,0,0,3.0,0,0,1,0,0
2.0,1704,0,0,0,0,4.0,0,0,4.0,0,0,9,0,0
1.0,666,0,0,0,0,2.0,0,0,2.0,0,1,6,1,0
2.0,854,0,0,0,0,3.0,0,0,3.0,94,16,159,3,13
4.0,869,0,0,0,1,3.0,1,20,3.0,56,18,112,7,27
2.0,453,0,0,0,0,3.0,0,0,3.0,4,10,33,1,2
5.0,510,0,0,0,0,3.0,0,0,3.0,3,1,10,0,0
1.0,46,0,0,0,0,4.0,0,0,4.0,25,14,64,2,13
2.0,1133,0,0,0,1,3.0,1,30,3.0,122,162,287,20,20
5.0,991,0,0,0,0,4.0,0,0,4.0,16,11,47,2,6
3.0,482,1,0,2,1,4.0,1,30,4.0,336,95,373,9,12
2.0,424,0,0,0,0,3.0,0,0,3.0,65,100,216,6,19
3.0,2722,0,0,0,0,3.0,0,0,3.0,2,1,7,0,2
1.0,379,0,0,1,0,2.0,0,0,2.0,6,3,48,0,3
3.0,189,0,0,0,0,4.0,1,20,4.0,42,30,195,2,52
3.0,432,2,1,1,0,3.0,1,50,3.0,107,99,280,4,47
4.0,969,0,0,1,0,3.0,1,40,3.0,87,74,264,5,46
4.0,220,0,0,0,0,3.0,0,0,3.0,62,89,210,7,23
2.0,514,1,1,3,0,3.0,1,40,3.0,826,588,1260,14,204
